"sample","chromosome","start","end","copy_number","segmented","ploidy","cellularity","absolute_segmented","absolute_copy_number"
"SLX-10722_SLX-11823.D701_D506","8",134000001,134500000,1.137,0.989,2,0.05,1.56,7.48
"SLX-10722_SLX-11823.D701_D506","8",134500001,135000000,1.024,0.989,2,0.05,1.56,2.96
"SLX-10722_SLX-11823.D701_D506","8",135000001,135500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","8",135500001,136000000,1.003,0.989,2,0.05,1.56,2.12
"SLX-10722_SLX-11823.D701_D506","8",136000001,136500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","8",136500001,137000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","8",137000001,137500000,0.937,0.989,2,0.05,1.56,-0.519999999999998
"SLX-10722_SLX-11823.D701_D506","8",137500001,138000000,0.952,0.989,2,0.05,1.56,0.0799999999999983
"SLX-10722_SLX-11823.D701_D506","8",138000001,138500000,0.968,0.989,2,0.05,1.56,0.719999999999999
"SLX-10722_SLX-11823.D701_D506","8",138500001,139000000,0.937,0.989,2,0.05,1.56,-0.519999999999998
"SLX-10722_SLX-11823.D701_D506","8",139000001,139500000,0.858,0.989,2,0.05,1.56,-3.68
"SLX-10722_SLX-11823.D701_D506","8",139500001,140000000,0.908,0.989,2,0.05,1.56,-1.68
"SLX-10722_SLX-11823.D701_D506","8",140000001,140500000,0.907,0.989,2,0.05,1.56,-1.72
"SLX-10722_SLX-11823.D701_D506","8",140500001,141000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","8",141000001,141500000,0.989,0.989,2,0.05,1.56,1.56
"SLX-10722_SLX-11823.D701_D506","8",141500001,142000000,1.07,0.989,2,0.05,1.56,4.8
"SLX-10722_SLX-11823.D701_D506","8",142000001,142500000,1.001,0.989,2,0.05,1.56,2.04
"SLX-10722_SLX-11823.D701_D506","8",142500001,143000000,0.846,0.989,2,0.05,1.56,-4.16
"SLX-10722_SLX-11823.D701_D506","8",143000001,143500000,0.974,0.989,2,0.05,1.56,0.959999999999999
"SLX-10722_SLX-11823.D701_D506","8",143500001,144000000,0.974,0.989,2,0.05,1.56,0.959999999999999
"SLX-10722_SLX-11823.D701_D506","8",144000001,144500000,0.924,0.989,2,0.05,1.56,-1.04
"SLX-10722_SLX-11823.D701_D506","8",144500001,145000000,0.973,0.989,2,0.05,1.56,0.919999999999999
"SLX-10722_SLX-11823.D701_D506","8",145000001,145500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","8",145500001,146000000,0.958,0.989,2,0.05,1.56,0.319999999999999
"SLX-10722_SLX-11823.D701_D506","8",146000001,146364022,0.947,0.989,2,0.05,1.56,-0.120000000000002
"SLX-10722_SLX-11823.D701_D506","9",1,500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",500001,1000000,1.055,0.991,2,0.05,1.64,4.2
"SLX-10722_SLX-11823.D701_D506","9",1000001,1500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",1500001,2000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",2000001,2500000,1.034,0.991,2,0.05,1.64,3.36
"SLX-10722_SLX-11823.D701_D506","9",2500001,3000000,0.987,0.991,2,0.05,1.64,1.48
"SLX-10722_SLX-11823.D701_D506","9",3000001,3500000,0.989,0.991,2,0.05,1.64,1.56
"SLX-10722_SLX-11823.D701_D506","9",3500001,4000000,1.046,0.991,2,0.05,1.64,3.84
"SLX-10722_SLX-11823.D701_D506","9",4000001,4500000,1.021,0.991,2,0.05,1.64,2.84
"SLX-10722_SLX-11823.D701_D506","9",4500001,5000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",5000001,5500000,1.023,0.991,2,0.05,1.64,2.92
"SLX-10722_SLX-11823.D701_D506","9",5500001,6000000,1.104,0.991,2,0.05,1.64,6.16
"SLX-10722_SLX-11823.D701_D506","9",6000001,6500000,0.985,0.991,2,0.05,1.64,1.4
"SLX-10722_SLX-11823.D701_D506","9",6500001,7000000,1.047,0.991,2,0.05,1.64,3.88
"SLX-10722_SLX-11823.D701_D506","9",7000001,7500000,0.971,0.991,2,0.05,1.64,0.839999999999999
"SLX-10722_SLX-11823.D701_D506","9",7500001,8000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",8000001,8500000,0.968,0.991,2,0.05,1.64,0.719999999999999
"SLX-10722_SLX-11823.D701_D506","9",8500001,9000000,1.011,0.991,2,0.05,1.64,2.44
"SLX-10722_SLX-11823.D701_D506","9",9000001,9500000,0.972,0.991,2,0.05,1.64,0.879999999999999
"SLX-10722_SLX-11823.D701_D506","9",9500001,10000000,0.955,0.991,2,0.05,1.64,0.199999999999998
"SLX-10722_SLX-11823.D701_D506","9",10000001,10500000,0.98,0.991,2,0.05,1.64,1.2
"SLX-10722_SLX-11823.D701_D506","9",10500001,11000000,0.939,0.991,2,0.05,1.64,-0.440000000000002
"SLX-10722_SLX-11823.D701_D506","9",11000001,11500000,0.963,0.991,2,0.05,1.64,0.519999999999999
"SLX-10722_SLX-11823.D701_D506","9",11500001,12000000,1.036,0.991,2,0.05,1.64,3.44
"SLX-10722_SLX-11823.D701_D506","9",12000001,12500000,0.989,0.991,2,0.05,1.64,1.56
"SLX-10722_SLX-11823.D701_D506","9",12500001,13000000,1.019,0.991,2,0.05,1.64,2.76
"SLX-10722_SLX-11823.D701_D506","9",13000001,13500000,1.01,0.991,2,0.05,1.64,2.4
"SLX-10722_SLX-11823.D701_D506","9",13500001,14000000,1.011,0.991,2,0.05,1.64,2.44
"SLX-10722_SLX-11823.D701_D506","9",14000001,14500000,1.041,0.991,2,0.05,1.64,3.64
"SLX-10722_SLX-11823.D701_D506","9",14500001,15000000,0.954,0.991,2,0.05,1.64,0.159999999999998
"SLX-10722_SLX-11823.D701_D506","9",15000001,15500000,1,0.991,2,0.05,1.64,2
"SLX-10722_SLX-11823.D701_D506","9",15500001,16000000,1.016,0.991,2,0.05,1.64,2.64
"SLX-10722_SLX-11823.D701_D506","9",16000001,16500000,0.918,0.991,2,0.05,1.64,-1.28
"SLX-10722_SLX-11823.D701_D506","9",16500001,17000000,0.977,0.991,2,0.05,1.64,1.08
"SLX-10722_SLX-11823.D701_D506","9",17000001,17500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",17500001,18000000,0.886,0.991,2,0.05,1.64,-2.56
"SLX-10722_SLX-11823.D701_D506","9",18000001,18500000,0.976,0.991,2,0.05,1.64,1.04
"SLX-10722_SLX-11823.D701_D506","9",18500001,19000000,0.927,0.991,2,0.05,1.64,-0.919999999999998
"SLX-10722_SLX-11823.D701_D506","9",19000001,19500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",19500001,20000000,0.927,0.991,2,0.05,1.64,-0.919999999999998
"SLX-10722_SLX-11823.D701_D506","9",20000001,20500000,1.019,0.991,2,0.05,1.64,2.76
"SLX-10722_SLX-11823.D701_D506","9",20500001,21000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",21000001,21500000,0.979,0.991,2,0.05,1.64,1.16
"SLX-10722_SLX-11823.D701_D506","9",21500001,22000000,1.052,0.991,2,0.05,1.64,4.08
"SLX-10722_SLX-11823.D701_D506","9",22000001,22500000,1.017,0.991,2,0.05,1.64,2.68
"SLX-10722_SLX-11823.D701_D506","9",22500001,23000000,0.992,0.991,2,0.05,1.64,1.68
"SLX-10722_SLX-11823.D701_D506","9",23000001,23500000,0.957,0.991,2,0.05,1.64,0.279999999999998
"SLX-10722_SLX-11823.D701_D506","9",23500001,24000000,0.921,0.991,2,0.05,1.64,-1.16
"SLX-10722_SLX-11823.D701_D506","9",24000001,24500000,0.951,0.991,2,0.05,1.64,0.0399999999999983
"SLX-10722_SLX-11823.D701_D506","9",24500001,25000000,0.999,0.991,2,0.05,1.64,1.96
"SLX-10722_SLX-11823.D701_D506","9",25000001,25500000,1.005,0.991,2,0.05,1.64,2.2
"SLX-10722_SLX-11823.D701_D506","9",25500001,26000000,1.019,0.991,2,0.05,1.64,2.76
"SLX-10722_SLX-11823.D701_D506","9",26000001,26500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",26500001,27000000,0.984,0.991,2,0.05,1.64,1.36
"SLX-10722_SLX-11823.D701_D506","9",27000001,27500000,1.002,0.991,2,0.05,1.64,2.08
"SLX-10722_SLX-11823.D701_D506","9",27500001,28000000,0.978,0.991,2,0.05,1.64,1.12
"SLX-10722_SLX-11823.D701_D506","9",28000001,28500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",28500001,29000000,0.98,0.991,2,0.05,1.64,1.2
"SLX-10722_SLX-11823.D701_D506","9",29000001,29500000,0.959,0.991,2,0.05,1.64,0.359999999999999
"SLX-10722_SLX-11823.D701_D506","9",29500001,30000000,1.039,0.991,2,0.05,1.64,3.56
"SLX-10722_SLX-11823.D701_D506","9",30000001,30500000,1.015,0.991,2,0.05,1.64,2.6
"SLX-10722_SLX-11823.D701_D506","9",30500001,31000000,0.917,0.991,2,0.05,1.64,-1.32
"SLX-10722_SLX-11823.D701_D506","9",31000001,31500000,0.999,0.991,2,0.05,1.64,1.96
"SLX-10722_SLX-11823.D701_D506","9",31500001,32000000,0.983,0.991,2,0.05,1.64,1.32
"SLX-10722_SLX-11823.D701_D506","9",32000001,32500000,0.934,0.991,2,0.05,1.64,-0.639999999999998
"SLX-10722_SLX-11823.D701_D506","9",32500001,33000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",33000001,33500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",33500001,34000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",34000001,34500000,1.047,0.991,2,0.05,1.64,3.88
"SLX-10722_SLX-11823.D701_D506","9",34500001,35000000,0.9,0.991,2,0.05,1.64,-2
"SLX-10722_SLX-11823.D701_D506","9",35000001,35500000,0.979,0.991,2,0.05,1.64,1.16
"SLX-10722_SLX-11823.D701_D506","9",35500001,36000000,1.068,0.991,2,0.05,1.64,4.72
"SLX-10722_SLX-11823.D701_D506","9",36000001,36500000,1.053,0.991,2,0.05,1.64,4.12
"SLX-10722_SLX-11823.D701_D506","9",36500001,37000000,0.969,0.991,2,0.05,1.64,0.759999999999999
"SLX-10722_SLX-11823.D701_D506","9",37000001,37500000,1.045,0.991,2,0.05,1.64,3.8
"SLX-10722_SLX-11823.D701_D506","9",37500001,38000000,0.99,0.991,2,0.05,1.64,1.6
"SLX-10722_SLX-11823.D701_D506","9",38000001,38500000,0.985,0.991,2,0.05,1.64,1.4
"SLX-10722_SLX-11823.D701_D506","9",38500001,39000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",39000001,39500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",39500001,40000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",40000001,40500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",40500001,41000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",41000001,41500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",41500001,42000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",42000001,42500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",42500001,43000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",43000001,43500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",43500001,44000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",44000001,44500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",44500001,45000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",45000001,45500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",45500001,46000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",46000001,46500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",46500001,47000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",47000001,47500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",47500001,48000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",48000001,48500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",48500001,49000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",49000001,49500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",49500001,50000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",50000001,50500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",50500001,51000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",51000001,51500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",51500001,52000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",52000001,52500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",52500001,53000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",53000001,53500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",53500001,54000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",54000001,54500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",54500001,55000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",55000001,55500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",55500001,56000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",56000001,56500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",56500001,57000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",57000001,57500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",57500001,58000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",58000001,58500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",58500001,59000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",59000001,59500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",59500001,60000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",60000001,60500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",60500001,61000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",61000001,61500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",61500001,62000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",62000001,62500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",62500001,63000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",63000001,63500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",63500001,64000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",64000001,64500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",64500001,65000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",65000001,65500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",65500001,66000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",66000001,66500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",66500001,67000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",67000001,67500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",67500001,68000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",68000001,68500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",68500001,69000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",69000001,69500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",69500001,70000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",70000001,70500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",70500001,71000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",71000001,71500000,0.957,0.991,2,0.05,1.64,0.279999999999998
"SLX-10722_SLX-11823.D701_D506","9",71500001,72000000,1.032,0.991,2,0.05,1.64,3.28
"SLX-10722_SLX-11823.D701_D506","9",72000001,72500000,0.973,0.991,2,0.05,1.64,0.919999999999999
"SLX-10722_SLX-11823.D701_D506","9",72500001,73000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",73000001,73500000,0.915,0.991,2,0.05,1.64,-1.4
"SLX-10722_SLX-11823.D701_D506","9",73500001,74000000,0.976,0.991,2,0.05,1.64,1.04
"SLX-10722_SLX-11823.D701_D506","9",74000001,74500000,1.059,0.991,2,0.05,1.64,4.36
"SLX-10722_SLX-11823.D701_D506","9",74500001,75000000,1.03,0.991,2,0.05,1.64,3.2
"SLX-10722_SLX-11823.D701_D506","9",75000001,75500000,1.042,0.991,2,0.05,1.64,3.68
"SLX-10722_SLX-11823.D701_D506","9",75500001,76000000,1.058,0.991,2,0.05,1.64,4.32
"SLX-10722_SLX-11823.D701_D506","9",76000001,76500000,1.041,0.991,2,0.05,1.64,3.64
"SLX-10722_SLX-11823.D701_D506","9",76500001,77000000,0.97,0.991,2,0.05,1.64,0.799999999999999
"SLX-10722_SLX-11823.D701_D506","9",77000001,77500000,0.974,0.991,2,0.05,1.64,0.959999999999999
"SLX-10722_SLX-11823.D701_D506","9",77500001,78000000,1.057,0.991,2,0.05,1.64,4.28
"SLX-10722_SLX-11823.D701_D506","9",78000001,78500000,0.957,0.991,2,0.05,1.64,0.279999999999998
"SLX-10722_SLX-11823.D701_D506","9",78500001,79000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",79000001,79500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",79500001,80000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",80000001,80500000,0.999,0.991,2,0.05,1.64,1.96
"SLX-10722_SLX-11823.D701_D506","9",80500001,81000000,1.006,0.991,2,0.05,1.64,2.24
"SLX-10722_SLX-11823.D701_D506","9",81000001,81500000,0.933,0.991,2,0.05,1.64,-0.679999999999998
"SLX-10722_SLX-11823.D701_D506","9",81500001,82000000,0.985,0.991,2,0.05,1.64,1.4
"SLX-10722_SLX-11823.D701_D506","9",82000001,82500000,1.036,0.991,2,0.05,1.64,3.44
"SLX-10722_SLX-11823.D701_D506","9",82500001,83000000,0.991,0.991,2,0.05,1.64,1.64
"SLX-10722_SLX-11823.D701_D506","9",83000001,83500000,0.986,0.991,2,0.05,1.64,1.44
"SLX-10722_SLX-11823.D701_D506","9",83500001,84000000,1.002,0.991,2,0.05,1.64,2.08
"SLX-10722_SLX-11823.D701_D506","9",84000001,84500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",84500001,85000000,0.94,0.991,2,0.05,1.64,-0.400000000000002
"SLX-10722_SLX-11823.D701_D506","9",85000001,85500000,0.977,0.991,2,0.05,1.64,1.08
"SLX-10722_SLX-11823.D701_D506","9",85500001,86000000,0.908,0.991,2,0.05,1.64,-1.68
"SLX-10722_SLX-11823.D701_D506","9",86000001,86500000,0.912,0.991,2,0.05,1.64,-1.52
"SLX-10722_SLX-11823.D701_D506","9",86500001,87000000,1.013,0.991,2,0.05,1.64,2.52
"SLX-10722_SLX-11823.D701_D506","9",87000001,87500000,0.968,0.991,2,0.05,1.64,0.719999999999999
"SLX-10722_SLX-11823.D701_D506","9",87500001,88000000,0.916,0.991,2,0.05,1.64,-1.36
"SLX-10722_SLX-11823.D701_D506","9",88000001,88500000,0.932,0.991,2,0.05,1.64,-0.719999999999998
"SLX-10722_SLX-11823.D701_D506","9",88500001,89000000,0.99,0.991,2,0.05,1.64,1.6
"SLX-10722_SLX-11823.D701_D506","9",89000001,89500000,0.925,0.991,2,0.05,1.64,-0.999999999999998
"SLX-10722_SLX-11823.D701_D506","9",89500001,90000000,0.957,0.991,2,0.05,1.64,0.279999999999998
"SLX-10722_SLX-11823.D701_D506","9",90000001,90500000,0.96,0.991,2,0.05,1.64,0.399999999999999
"SLX-10722_SLX-11823.D701_D506","9",90500001,91000000,0.869,0.991,2,0.05,1.64,-3.24
"SLX-10722_SLX-11823.D701_D506","9",91000001,91500000,0.978,0.991,2,0.05,1.64,1.12
"SLX-10722_SLX-11823.D701_D506","9",91500001,92000000,0.986,0.991,2,0.05,1.64,1.44
"SLX-10722_SLX-11823.D701_D506","9",92000001,92500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",92500001,93000000,0.904,0.991,2,0.05,1.64,-1.84
"SLX-10722_SLX-11823.D701_D506","9",93000001,93500000,0.966,0.991,2,0.05,1.64,0.639999999999999
"SLX-10722_SLX-11823.D701_D506","9",93500001,94000000,1.041,0.991,2,0.05,1.64,3.64
"SLX-10722_SLX-11823.D701_D506","9",94000001,94500000,1.025,0.991,2,0.05,1.64,3
"SLX-10722_SLX-11823.D701_D506","9",94500001,95000000,0.96,0.991,2,0.05,1.64,0.399999999999999
"SLX-10722_SLX-11823.D701_D506","9",95000001,95500000,1.023,0.991,2,0.05,1.64,2.92
"SLX-10722_SLX-11823.D701_D506","9",95500001,96000000,0.907,0.991,2,0.05,1.64,-1.72
"SLX-10722_SLX-11823.D701_D506","9",96000001,96500000,0.986,0.991,2,0.05,1.64,1.44
"SLX-10722_SLX-11823.D701_D506","9",96500001,97000000,0.858,0.991,2,0.05,1.64,-3.68
"SLX-10722_SLX-11823.D701_D506","9",97000001,97500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",97500001,98000000,1.082,0.991,2,0.05,1.64,5.28
"SLX-10722_SLX-11823.D701_D506","9",98000001,98500000,0.988,0.991,2,0.05,1.64,1.52
"SLX-10722_SLX-11823.D701_D506","9",98500001,99000000,1.047,0.991,2,0.05,1.64,3.88
"SLX-10722_SLX-11823.D701_D506","9",99000001,99500000,1.012,0.991,2,0.05,1.64,2.48
"SLX-10722_SLX-11823.D701_D506","9",99500001,100000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",100000001,100500000,0.957,0.991,2,0.05,1.64,0.279999999999998
"SLX-10722_SLX-11823.D701_D506","9",100500001,101000000,1.051,0.991,2,0.05,1.64,4.04
"SLX-10722_SLX-11823.D701_D506","9",101000001,101500000,0.944,0.991,2,0.05,1.64,-0.240000000000002
"SLX-10722_SLX-11823.D701_D506","9",101500001,102000000,1.022,0.991,2,0.05,1.64,2.88
"SLX-10722_SLX-11823.D701_D506","9",102000001,102500000,0.972,0.991,2,0.05,1.64,0.879999999999999
"SLX-10722_SLX-11823.D701_D506","9",102500001,103000000,1.058,0.991,2,0.05,1.64,4.32
"SLX-10722_SLX-11823.D701_D506","9",103000001,103500000,0.963,0.991,2,0.05,1.64,0.519999999999999
"SLX-10722_SLX-11823.D701_D506","9",103500001,104000000,0.917,0.991,2,0.05,1.64,-1.32
"SLX-10722_SLX-11823.D701_D506","9",104000001,104500000,1.021,0.991,2,0.05,1.64,2.84
"SLX-10722_SLX-11823.D701_D506","9",104500001,105000000,0.955,0.991,2,0.05,1.64,0.199999999999998
"SLX-10722_SLX-11823.D701_D506","9",105000001,105500000,0.99,0.991,2,0.05,1.64,1.6
"SLX-10722_SLX-11823.D701_D506","9",105500001,106000000,1.018,0.991,2,0.05,1.64,2.72
"SLX-10722_SLX-11823.D701_D506","9",106000001,106500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",106500001,107000000,0.981,0.991,2,0.05,1.64,1.24
"SLX-10722_SLX-11823.D701_D506","9",107000001,107500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",107500001,108000000,1.038,0.991,2,0.05,1.64,3.52
"SLX-10722_SLX-11823.D701_D506","9",108000001,108500000,1.024,0.991,2,0.05,1.64,2.96
"SLX-10722_SLX-11823.D701_D506","9",108500001,109000000,0.918,0.991,2,0.05,1.64,-1.28
"SLX-10722_SLX-11823.D701_D506","9",109000001,109500000,0.984,0.991,2,0.05,1.64,1.36
"SLX-10722_SLX-11823.D701_D506","9",109500001,110000000,0.995,0.991,2,0.05,1.64,1.8
"SLX-10722_SLX-11823.D701_D506","9",110000001,110500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",110500001,111000000,1.057,0.991,2,0.05,1.64,4.28
"SLX-10722_SLX-11823.D701_D506","9",111000001,111500000,1.054,0.991,2,0.05,1.64,4.16
"SLX-10722_SLX-11823.D701_D506","9",111500001,112000000,1.04,0.991,2,0.05,1.64,3.6
"SLX-10722_SLX-11823.D701_D506","9",112000001,112500000,1.018,0.991,2,0.05,1.64,2.72
"SLX-10722_SLX-11823.D701_D506","9",112500001,113000000,0.968,0.991,2,0.05,1.64,0.719999999999999
"SLX-10722_SLX-11823.D701_D506","9",113000001,113500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",113500001,114000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",114000001,114500000,1.061,0.991,2,0.05,1.64,4.44
"SLX-10722_SLX-11823.D701_D506","9",114500001,115000000,1.129,0.991,2,0.05,1.64,7.16
"SLX-10722_SLX-11823.D701_D506","9",115000001,115500000,1.121,0.991,2,0.05,1.64,6.84
"SLX-10722_SLX-11823.D701_D506","9",115500001,116000000,0.927,0.991,2,0.05,1.64,-0.919999999999998
"SLX-10722_SLX-11823.D701_D506","9",116000001,116500000,1.06,0.991,2,0.05,1.64,4.4
"SLX-10722_SLX-11823.D701_D506","9",116500001,117000000,1.012,0.991,2,0.05,1.64,2.48
"SLX-10722_SLX-11823.D701_D506","9",117000001,117500000,1.01,0.991,2,0.05,1.64,2.4
"SLX-10722_SLX-11823.D701_D506","9",117500001,118000000,1.009,0.991,2,0.05,1.64,2.36
"SLX-10722_SLX-11823.D701_D506","9",118000001,118500000,1,0.991,2,0.05,1.64,2
"SLX-10722_SLX-11823.D701_D506","9",118500001,119000000,1.02,0.991,2,0.05,1.64,2.8
"SLX-10722_SLX-11823.D701_D506","9",119000001,119500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",119500001,120000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","9",120000001,120500000,0.975,0.991,2,0.05,1.64,0.999999999999999
